experiment,condition,model,fold,seed,n_train,n_test,fit_seconds,predict_seconds,metric,value
C,c0,random_forest,3,42,1600,400,0.32884172599915473,0.00966951699956553,average_precision,0.7677888887248493
C,c0,random_forest,3,42,1600,400,0.32884172599915473,0.00966951699956553,roc_auc,0.93509009009009
C,c0,random_forest,4,42,1600,400,0.3267344800005958,0.008992906999992556,accuracy,0.97
C,c0,random_forest,4,42,1600,400,0.3267344800005958,0.008992906999992556,recall,0.6666666666666666
C,c0,random_forest,4,42,1600,400,0.3267344800005958,0.008992906999992556,precision,0.9090909090909091
C,c0,random_forest,4,42,1600,400,0.3267344800005958,0.008992906999992556,f1,0.7692307692307693
C,c0,random_forest,4,42,1600,400,0.3267344800005958,0.008992906999992556,balanced_accuracy,0.8306306306306306
C,c0,random_forest,4,42,1600,400,0.3267344800005958,0.008992906999992556,mcc,0.7639718037900681
C,c0,random_forest,4,42,1600,400,0.3267344800005958,0.008992906999992556,average_precision,0.8483231040252428
C,c0,random_forest,4,42,1600,400,0.3267344800005958,0.008992906999992556,roc_auc,0.9481531531531531
C,c0,knn,0,42,1600,400,0.0024217090003730846,0.007910134000667313,accuracy,0.955
C,c0,knn,0,42,1600,400,0.0024217090003730846,0.007910134000667313,recall,0.3793103448275862
C,c0,knn,0,42,1600,400,0.0024217090003730846,0.007910134000667313,precision,1.0
